date,close,vix,volume,adl,ext_phi,mom_phi,vix_phi,adl_phi,ext_score,mom_score,vix_score,adl_score,ext_state,mom_state,vix_state,adl_state,mrs_score,regime
2000-01-11,88.25,22.5,32512602,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-12,86.5625,22.84,29047204,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-13,91.25,21.71,25163204,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-14,92.6875,19.66,21898000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-18,94.0,21.5,16749000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-19,95.28125,21.72,18995602,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-20,95.5,21.75,25955602,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-21,96.25,20.82,18696204,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-24,91.25,24.07,28337204,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-25,93.15625,23.02,33273398,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-26,89.5,23.03,23090000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-27,90.5,23.54,30730204,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-28,85.75,26.14,35313600,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-01-31,90.0,24.95,36012192,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-01,92.5,23.45,26416602,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-02,92.875,23.12,26169204,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-03,96.125,22.01,30578602,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-04,96.90625,21.54,26636204,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-07,98.40625,22.79,17760000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-08,102.25,21.25,21984796,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-09,99.0,22.9,27294204,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-10,102.1875,23.07,26340204,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-11,99.0,24.42,24875000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-14,99.359375,24.38,22813796,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-15,100.25,22.92,30571796,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-16,100.0,23.51,25309398,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-17,101.875,23.17,30076602,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-18,98.8125,26.0,25269000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-22,98.65625,25.86,37227008,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-23,104.125,23.89,32167602,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-24,106.5,24.38,48862400,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-25,104.1875,25.2,32615796,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-28,103.75,24.68,38215808,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-02-29,107.0,23.37,23975000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-01,107.625,21.64,24466398,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-02,105.13281,21.06,32739204,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-03,109.523435,19.21,32014796,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-06,111.5,21.5,23269000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-07,109.75,24.31,39467392,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-08,111.5625,23.82,43508384,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-09,115.0,22.21,30096796,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-10,114.6875,21.24,29668398,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-13,111.1875,22.85,37543808,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-14,107.0,24.41,39103808,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-15,102.96875,22.34,51199616,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-16,108.5,20.77,55280384,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-17,110.8125,22.37,31422204,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-20,107.25,22.96,21164400,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-21,111.5,21.7,33431296,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-22,114.0,21.49,24334192,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-23,116.375,22.26,19226896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-24,117.875,23.31,22062400,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-27,117.35937,24.53,11752199,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-28,115.0,24.86,18334096,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-29,110.5,24.1,27189296,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-30,107.25,24.42,42319696,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-03-31,109.5,23.67,31348896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-03,103.5,24.03,31536608,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-04,100.75,27.12,66194128,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-05,99.0,28.41,37005104,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-06,102.3125,27.15,30496896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-07,106.0,24.39,20645296,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-10,100.0,25.99,26985200,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-11,97.73437,27.25,34495600,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-12,92.0,27.85,34824896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-13,89.0,29.4,46323808,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-14,79.75,33.49,60840400,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-17,89.0,28.95,55386192,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-18,91.75,26.12,36252608,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-19,89.0625,27.02,28077904,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-20,86.875,25.85,21252000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-24,85.0,27.37,31245600,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-25,90.4375,25.24,28614304,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-26,87.375,26.97,25679696,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-27,91.375,26.19,37032896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-04-28,94.5,26.2,24826704,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-01,95.75,25.88,23203392,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-02,90.0,28.5,20304608,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-03,89.375,31.63,26587296,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-04,89.125,30.77,17749296,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-05,91.5,27.53,20569200,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-08,88.25,28.2,13901102,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-09,85.5,28.93,19796800,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-10,80.0,29.87,34814400,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-11,84.75,27.76,24707008,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-12,84.6875,26.05,17830800,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-15,88.625,24.86,17946496,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-16,91.0625,24.34,23826896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-17,89.1875,23.98,20336800,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-18,85.6875,23.96,19061104,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-19,81.6875,25.44,28178096,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-22,82.0,26.0,43876896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-23,75.125,25.87,31906896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-24,79.75,24.32,49469600,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-25,77.5,24.58,29631504,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-26,77.6875,24.47,18199504,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-30,85.5,23.62,30882400,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-05-31,83.0,23.65,29666800,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-01,87.5,22.36,28987808,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-02,93.25,21.48,32238704,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-05,93.625,22.71,23780608,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-06,91.375,23.05,23199008,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-07,93.4375,22.48,22520896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-08,93.0,22.04,19308800,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-09,93.5625,22.14,17013008,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-12,91.0,22.32,16421301,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-13,94.1875,21.67,25039392,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-14,92.15625,21.48,20239600,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-15,93.79687,20.68,18676496,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-16,94.17187,20.5,21158496,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-19,97.8125,20.63,19986496,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-20,98.39062,20.88,20876192,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-21,98.6875,20.61,20841008,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-22,94.76562,22.0,21406608,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-23,91.64062,22.34,24801104,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-26,94.1875,22.45,22073104,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-27,92.71875,21.8,14741500,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-28,93.89062,20.29,19233808,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-29,91.70312,19.7,21258400,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-06-30,93.1875,19.54,15065602,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-03,95.125,19.83,5186000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-05,91.25,21.16,16069500,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-06,94.5625,20.94,23457600,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-07,95.40625,19.22,16488500,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-10,94.25,20.33,12591102,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-11,93.20312,20.11,14316398,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-12,96.96875,20.03,18217696,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-13,98.9375,20.03,19404304,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-14,100.625,19.32,17140192,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-17,101.4375,19.45,12857898,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-18,99.25,19.75,20473904,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-19,96.625,19.65,21262096,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-20,100.1875,18.94,19338096,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-21,97.3125,18.94,14369398,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-24,94.3125,19.92,18449904,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-25,96.07812,19.39,18997200,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-26,95.625,19.67,20236896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-27,91.5625,19.6,25756608,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-28,86.8125,20.84,36359504,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-07-31,89.5,20.74,27316000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-01,88.40625,20.55,15711898,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-02,86.85937,20.0,23445200,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-03,90.8125,19.99,35590096,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-04,90.0,18.62,22236192,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-07,92.26562,19.03,15046102,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-08,92.0,18.79,14368301,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-09,91.60937,19.18,18466400,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-10,89.9375,19.19,15270801,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-11,90.875,18.55,20825008,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-14,92.9375,17.88,12466398,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-15,93.0625,17.98,14048801,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-16,93.42187,18.02,15163398,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-17,95.4375,17.48,14370199,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-18,95.14062,17.05,14637102,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-21,95.75,17.35,13507102,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-22,95.4375,17.47,14828301,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-23,97.0,17.38,21311808,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-24,98.5625,17.04,13514398,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-25,98.375,16.53,11697898,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-28,98.4375,16.54,12272102,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-29,98.82812,16.89,11142301,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-30,98.89062,17.69,10505699,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-08-31,101.875,16.84,15469398,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-01,102.5,17.53,14007699,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-05,99.51562,19.82,16286801,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-06,96.0625,20.79,20829600,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-07,98.25,19.42,16529801,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-08,94.875,18.46,22961104,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-11,92.78125,18.4,27175392,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-12,91.3125,18.59,23873808,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-13,93.4375,18.32,33706496,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-14,93.375,18.26,28446896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-15,91.375,18.52,24538704,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-18,89.8125,20.25,28948608,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-19,93.5,19.54,27517696,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-20,94.6875,19.93,33083008,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-21,92.39062,20.18,24138704,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-22,92.9375,20.74,33577392,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-25,90.1875,21.41,20393104,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-26,88.9375,21.88,25511008,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-27,89.5,21.67,28388800,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-28,92.45312,19.47,28755104,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-09-29,88.6875,20.57,27018000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-02,86.75,21.23,24968096,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-03,83.375,21.85,35725808,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-04,85.625,21.54,37675600,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-05,85.875,21.03,23442896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-06,83.0,22.71,36335504,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-09,82.625,24.02,28834400,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-10,78.3125,24.86,35269600,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-11,77.0625,26.57,48462800,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-12,75.125,29.47,53223696,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-13,81.25,27.6,42410096,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-16,81.625,26.79,27634000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-17,78.25,27.84,52082400,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-18,78.0,28.72,64770608,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-19,85.0625,25.09,42443696,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-20,86.3125,24.24,40690896,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-23,86.1875,24.69,28988192,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-24,82.4375,24.28,31457200,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-25,77.875,26.65,48633200,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-26,79.875,28.62,69995120,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-27,79.71875,26.47,51045392,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-30,76.76562,25.46,35494096,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-10-31,81.70312,23.63,43862400,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-11-01,81.0,24.28,45185104,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-11-02,82.0,23.92,26594000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-11-03,83.0625,23.67,29836496,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-11-06,82.4375,24.52,23478608,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-11-07,82.125,24.91,24339200,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-11-08,75.70312,25.66,40330096,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-11-09,75.6875,27.2,64953696,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-11-10,71.75,28.53,49227008,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-11-13,70.0625,29.06,75015504,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
2000-11-14,75.84375,26.81,44828000,,,,,,0.0,0.0,0.0,0.0,No data,No data,No data,No data,0.0,NEUTRAL
